,Carrier,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
15447,Southwest,4,12,6,10.1833333333,10.25,12.3333333333,12.3333333333,69.0,65.0,48.0,0.0,-4.0,328,3.0,18.0,0,0,,,,,
15448,American,8,27,3,9.73333333333,9.83333333333,11.7833333333,12.0833333333,123.0,135.0,112.0,-18.0,-6.0,802,4.0,7.0,0,0,,,,,
15449,Southwest,6,2,1,17.6333333333,16.0833333333,20.7166666667,19.4166666667,125.0,140.0,108.0,78.0,93.0,880,5.0,12.0,0,0,8.0,0.0,0.0,0.0,70.0
15450,American,5,22,4,22.3666666667,22.0833333333,6.7,6.58333333333,320.0,330.0,294.0,7.0,17.0,2611,4.0,22.0,0,0,,,,,
15451,Southwest,7,2,3,21.2166666667,21.1666666667,22.3166666667,22.3333333333,66.0,70.0,52.0,-1.0,3.0,336,4.0,10.0,0,0,,,,,
15452,Southwest,6,5,4,17.9166666667,18.0,20.0,20.3333333333,125.0,140.0,115.0,-20.0,-5.0,787,4.0,6.0,0,0,,,,,
15453,Southwest,8,14,4,10.3333333333,10.4166666667,12.9666666667,12.8333333333,98.0,85.0,80.0,8.0,-5.0,451,6.0,12.0,0,0,,,,,
15454,American,2,20,3,21.8166666667,21.25,1.11666666667,0.0833333333333,378.0,350.0,340.0,62.0,34.0,2342,9.0,29.0,0,0,0.0,0.0,28.0,0.0,34.0
15455,Southwest,5,13,2,15.5,15.5,16.6333333333,16.6666666667,68.0,70.0,52.0,-2.0,0.0,325,5.0,11.0,0,0,,,,,
15456,Southwest,5,22,4,9.23333333333,9.25,11.4333333333,11.5833333333,192.0,200.0,176.0,-9.0,-1.0,1258,5.0,11.0,0,0,,,,,
15457,American,9,22,1,19.45,19.5,22.8166666667,22.75,142.0,135.0,113.0,4.0,-3.0,733,5.0,24.0,0,0,,,,,
15458,American,6,25,3,22.1666666667,21.3333333333,23.35,22.25,71.0,55.0,36.0,66.0,50.0,175,5.0,30.0,0,0,0.0,50.0,16.0,0.0,0.0
15459,Southwest,10,8,3,7.13333333333,7.16666666667,8.71666666667,8.83333333333,95.0,100.0,83.0,-7.0,-2.0,570,4.0,8.0,0,0,,,,,
15460,Southwest,11,18,2,,11.0,,12.3333333333,,80.0,,,,337,,,1,0,,,,,
15461,American,2,11,1,10.75,10.8333333333,12.0,11.8333333333,75.0,60.0,44.0,10.0,-5.0,190,11.0,20.0,0,0,,,,,
15462,American,8,5,2,7.03333333333,7.16666666667,7.88333333333,8.16666666667,171.0,180.0,151.0,-17.0,-8.0,1242,7.0,13.0,0,0,,,,,
15463,American,7,27,7,17.95,18.0833333333,19.3333333333,19.5,143.0,145.0,113.0,-10.0,-8.0,861,22.0,8.0,0,0,,,,,
15464,Southwest,4,27,7,11.2,11.25,14.4333333333,14.25,254.0,240.0,227.0,11.0,-3.0,1495,4.0,23.0,0,0,,,,,
15465,Southwest,7,1,2,20.6666666667,20.6666666667,21.75,21.8333333333,65.0,70.0,57.0,-5.0,0.0,342,3.0,5.0,0,0,,,,,
15466,Southwest,4,17,4,16.5833333333,16.5833333333,17.9333333333,18.0833333333,81.0,90.0,68.0,-9.0,0.0,377,4.0,9.0,0,0,,,,,
15467,Southwest,5,2,5,7.53333333333,7.58333333333,8.7,9.08333333333,130.0,150.0,120.0,-23.0,-3.0,853,3.0,7.0,0,0,,,,,
15468,Southwest,7,4,5,7.0,7.08333333333,7.68333333333,7.75,101.0,100.0,76.0,-4.0,-5.0,468,18.0,7.0,0,0,,,,,
15469,American,2,19,2,18.4,18.5833333333,19.6333333333,19.8333333333,134.0,135.0,111.0,-12.0,-11.0,748,11.0,12.0,0,0,,,,,
15470,American,4,27,7,16.6666666667,16.5833333333,,17.5833333333,,180.0,,,5.0,1055,,16.0,0,1,,,,,
15471,American,10,23,4,23.6166666667,22.9166666667,7.41666666667,6.83333333333,288.0,295.0,263.0,35.0,42.0,2342,8.0,17.0,0,0,9.0,0.0,0.0,0.0,26.0
15472,American,2,14,4,10.0333333333,7.41666666667,14.75,11.9166666667,223.0,210.0,175.0,170.0,157.0,1501,3.0,45.0,0,0,157.0,0.0,13.0,0.0,0.0
15473,American,8,31,7,12.5833333333,12.4166666667,15.3,15.25,103.0,110.0,91.0,3.0,10.0,667,3.0,9.0,0,0,,,,,
15474,Southwest,11,3,1,19.35,19.4166666667,20.6166666667,20.75,76.0,80.0,58.0,-8.0,-4.0,373,6.0,12.0,0,0,,,,,
15475,Southwest,11,17,1,15.6666666667,15.6666666667,17.7833333333,17.8333333333,67.0,70.0,56.0,-3.0,0.0,367,3.0,8.0,0,0,,,,,
15476,Southwest,1,10,4,14.05,13.5,16.7166666667,16.25,280.0,285.0,262.0,28.0,33.0,1844,11.0,7.0,0,0,0.0,0.0,0.0,28.0,0.0
15477,Southwest,7,13,7,10.5833333333,10.5833333333,12.5,12.5,235.0,235.0,216.0,0.0,0.0,1593,9.0,10.0,0,0,,,,,
15478,American,12,17,3,14.0833333333,13.5,14.8833333333,14.5833333333,48.0,65.0,35.0,18.0,35.0,193,4.0,9.0,0,0,2.0,0.0,0.0,0.0,16.0
15479,American,11,5,3,15.9333333333,15.9166666667,18.1833333333,18.5833333333,135.0,160.0,110.0,-24.0,1.0,802,14.0,11.0,0,0,,,,,
15480,Southwest,10,13,1,13.9833333333,14.0,15.1166666667,15.3333333333,68.0,80.0,58.0,-13.0,-1.0,405,3.0,7.0,0,0,,,,,
15481,Southwest,1,29,2,15.1666666667,15.1666666667,16.1666666667,16.3333333333,60.0,70.0,52.0,-10.0,0.0,358,2.0,6.0,0,0,,,,,
15482,American,8,11,1,21.1333333333,20.9166666667,23.9166666667,23.75,107.0,110.0,87.0,10.0,13.0,647,5.0,15.0,0,0,,,,,
15483,American,7,9,3,15.3333333333,15.3333333333,17.0833333333,17.0833333333,165.0,165.0,142.0,0.0,0.0,984,8.0,15.0,0,0,,,,,
15484,American,7,19,6,17.3666666667,17.0,20.4166666667,20.5,123.0,150.0,101.0,-5.0,22.0,740,7.0,15.0,0,0,,,,,
15485,Southwest,1,3,4,13.5666666667,13.5,14.1666666667,14.25,36.0,45.0,26.0,-5.0,4.0,148,3.0,7.0,0,0,,,,,
15486,Southwest,11,17,1,18.0833333333,18.0833333333,19.0666666667,19.25,59.0,70.0,42.0,-11.0,0.0,248,3.0,14.0,0,0,,,,,
15487,Southwest,7,20,7,6.53333333333,6.5,8.91666666667,9.08333333333,143.0,155.0,130.0,-10.0,2.0,972,6.0,7.0,0,0,,,,,
15488,Southwest,9,4,4,13.4833333333,13.5,14.4333333333,14.5,57.0,60.0,47.0,-4.0,-1.0,239,3.0,7.0,0,0,,,,,
15489,American,7,30,3,11.5666666667,11.0833333333,16.5166666667,15.8333333333,177.0,165.0,147.0,41.0,29.0,1055,6.0,24.0,0,0,15.0,0.0,12.0,0.0,14.0
15490,American,11,26,3,11.2333333333,11.3333333333,13.3,13.5833333333,124.0,135.0,107.0,-17.0,-6.0,597,8.0,9.0,0,0,,,,,
15491,American,3,10,1,12.8833333333,12.5833333333,15.7666666667,15.75,113.0,130.0,98.0,1.0,18.0,733,4.0,11.0,0,0,,,,,
15492,Southwest,2,16,6,10.9166666667,10.9166666667,11.95,12.0,62.0,65.0,49.0,-3.0,0.0,279,3.0,10.0,0,0,,,,,
15493,American,12,15,1,13.65,13.6666666667,15.6333333333,16.0833333333,119.0,145.0,100.0,-27.0,-1.0,802,9.0,10.0,0,0,,,,,
15494,Southwest,2,29,5,7.65,7.66666666667,8.76666666667,8.91666666667,67.0,75.0,51.0,-9.0,-1.0,321,3.0,13.0,0,0,,,,,
15495,American,3,16,7,17.4166666667,17.5,19.4333333333,19.3333333333,241.0,230.0,225.0,6.0,-5.0,1440,5.0,11.0,0,0,,,,,
15496,American,9,8,1,15.5333333333,15.5833333333,17.2,17.25,100.0,100.0,77.0,-3.0,-3.0,597,4.0,19.0,0,0,,,,,
15497,American,6,13,5,17.7666666667,17.75,18.8166666667,18.8333333333,63.0,65.0,39.0,-1.0,1.0,190,12.0,12.0,0,0,,,,,
15498,American,3,30,7,11.3166666667,11.1666666667,15.1666666667,14.5833333333,171.0,145.0,139.0,35.0,9.0,984,8.0,24.0,0,0,9.0,0.0,26.0,0.0,0.0
15499,Southwest,9,20,6,17.1666666667,17.25,17.1333333333,17.4166666667,58.0,70.0,46.0,-17.0,-5.0,284,6.0,6.0,0,0,,,,,
15500,American,2,25,1,13.4333333333,13.4166666667,15.9166666667,16.0,149.0,155.0,129.0,-5.0,1.0,852,6.0,14.0,0,0,,,,,
15501,Southwest,9,23,2,13.7333333333,13.75,15.0333333333,15.0,78.0,75.0,64.0,2.0,-1.0,405,7.0,7.0,0,0,,,,,
15502,American,8,14,4,12.1,12.1666666667,13.6666666667,13.75,94.0,95.0,69.0,-5.0,-4.0,448,18.0,7.0,0,0,,,,,
15503,Southwest,12,5,5,15.7,15.5833333333,16.55,16.5833333333,51.0,60.0,40.0,-2.0,7.0,197,6.0,5.0,0,0,,,,,
15504,American,3,23,7,6.68333333333,6.75,10.25,10.1666666667,214.0,205.0,192.0,5.0,-4.0,1258,7.0,15.0,0,0,,,,,
15505,American,11,10,1,12.5666666667,12.25,13.8166666667,13.6666666667,75.0,85.0,47.0,9.0,19.0,337,7.0,21.0,0,0,,,,,
15506,American,6,10,2,,19.9166666667,,22.5,,215.0,,,,1372,,,1,0,,,,,
15507,Southwest,12,9,2,8.01666666667,8.0,10.3333333333,10.8333333333,319.0,350.0,310.0,-30.0,1.0,2295,2.0,7.0,0,0,,,,,
15508,Southwest,10,28,2,11.1666666667,11.25,15.1833333333,15.4166666667,121.0,130.0,107.0,-14.0,-5.0,833,2.0,12.0,0,0,,,,,
15509,American,2,24,7,8.86666666667,9.0,12.55,12.3333333333,401.0,380.0,373.0,13.0,-8.0,2475,10.0,18.0,0,0,,,,,
15510,American,5,13,2,8.83333333333,9.0,13.9333333333,13.9166666667,186.0,175.0,169.0,1.0,-10.0,1189,7.0,10.0,0,0,,,,,
15511,American,10,14,2,23.2,22.5833333333,0.05,23.4166666667,51.0,50.0,33.0,38.0,37.0,175,6.0,12.0,0,0,37.0,0.0,1.0,0.0,0.0
15512,American,3,25,2,9.31666666667,9.33333333333,11.7666666667,11.6666666667,267.0,260.0,247.0,6.0,-1.0,1736,5.0,15.0,0,0,,,,,
15513,Southwest,2,22,5,21.3,21.1666666667,22.4333333333,22.5833333333,68.0,85.0,53.0,-9.0,8.0,391,5.0,10.0,0,0,,,,,
15514,Southwest,7,17,4,21.6333333333,21.75,22.95,23.1666666667,79.0,85.0,67.0,-13.0,-7.0,377,5.0,7.0,0,0,,,,,
15515,Southwest,8,3,7,19.0333333333,19.0833333333,21.2833333333,21.5,75.0,85.0,64.0,-13.0,-3.0,511,3.0,8.0,0,0,,,,,
15516,American,4,16,3,17.2333333333,17.25,18.8,18.75,94.0,90.0,64.0,3.0,-1.0,432,9.0,21.0,0,0,,,,,
15517,Southwest,11,21,5,6.85,6.83333333333,12.3333333333,12.1666666667,209.0,200.0,192.0,10.0,1.0,1497,7.0,10.0,0,0,,,,,
15518,Southwest,2,24,7,20.1166666667,19.8333333333,22.7833333333,22.6666666667,100.0,110.0,90.0,7.0,17.0,718,4.0,6.0,0,0,,,,,
15519,American,7,1,2,7.76666666667,7.83333333333,11.5666666667,11.8333333333,228.0,240.0,201.0,-16.0,-4.0,1576,5.0,22.0,0,0,,,,,
15520,American,12,30,2,15.9666666667,16.0833333333,19.7833333333,20.25,169.0,190.0,156.0,-28.0,-7.0,1302,3.0,10.0,0,0,,,,,
15521,American,8,3,7,11.9833333333,11.9166666667,12.9166666667,12.8333333333,116.0,115.0,90.0,5.0,4.0,641,12.0,14.0,0,0,,,,,
15522,American,2,20,3,10.15,10.25,12.7333333333,12.5,275.0,255.0,249.0,14.0,-6.0,1652,4.0,22.0,0,0,,,,,
15523,Southwest,12,14,7,11.55,11.5,13.1333333333,13.1666666667,155.0,160.0,140.0,-2.0,3.0,997,6.0,9.0,0,0,,,,,
15524,American,2,23,6,7.1,7.16666666667,10.6333333333,10.6666666667,152.0,150.0,134.0,-2.0,-4.0,1005,7.0,11.0,0,0,,,,,
15525,American,12,1,1,18.6666666667,18.75,19.4166666667,19.9166666667,165.0,190.0,148.0,-30.0,-5.0,1126,5.0,12.0,0,0,,,,,
15526,American,7,2,3,10.75,10.8333333333,15.65,15.8333333333,174.0,180.0,147.0,-11.0,-5.0,1189,18.0,9.0,0,0,,,,,
15527,Southwest,10,29,3,8.45,8.5,9.55,9.58333333333,66.0,65.0,53.0,-2.0,-3.0,281,6.0,7.0,0,0,,,,,
15528,American,12,13,6,16.2666666667,16.3333333333,19.3166666667,19.5833333333,363.0,375.0,331.0,-16.0,-4.0,2421,4.0,28.0,0,0,,,,,
15529,Southwest,8,28,4,18.6166666667,18.5833333333,23.7833333333,23.9166666667,190.0,200.0,177.0,-8.0,2.0,1444,5.0,8.0,0,0,,,,,
15530,Southwest,1,18,5,21.0666666667,21.0,0.383333333333,0.25,199.0,195.0,188.0,8.0,4.0,1142,4.0,7.0,0,0,,,,,
15531,Southwest,12,30,2,10.5333333333,9.83333333333,11.3,10.9166666667,106.0,125.0,88.0,23.0,42.0,629,4.0,14.0,0,0,7.0,0.0,0.0,0.0,16.0
15532,Southwest,8,16,6,6.25,6.33333333333,7.23333333333,7.41666666667,59.0,65.0,43.0,-11.0,-5.0,256,5.0,11.0,0,0,,,,,
15533,Southwest,6,12,4,19.3833333333,19.3333333333,20.4833333333,20.5,66.0,70.0,54.0,-1.0,3.0,361,6.0,6.0,0,0,,,,,
15534,Southwest,8,8,5,9.25,9.25,10.1833333333,10.3333333333,56.0,65.0,44.0,-9.0,0.0,220,4.0,8.0,0,0,,,,,
15535,Southwest,5,18,7,18.9833333333,18.9166666667,19.7,19.75,43.0,50.0,32.0,-3.0,4.0,148,3.0,8.0,0,0,,,,,
15536,American,11,3,1,9.35,9.41666666667,11.5333333333,11.8333333333,251.0,265.0,237.0,-18.0,-4.0,1710,4.0,10.0,0,0,,,,,
15537,Southwest,9,3,3,7.58333333333,7.58333333333,9.58333333333,9.83333333333,180.0,195.0,168.0,-15.0,0.0,1156,3.0,9.0,0,0,,,,,
15538,American,6,23,1,23.1833333333,23.25,7.78333333333,7.75,336.0,330.0,314.0,2.0,-4.0,2704,5.0,17.0,0,0,,,,,
15539,American,7,24,4,17.05,16.5833333333,19.75,19.4166666667,102.0,110.0,84.0,20.0,28.0,612,7.0,11.0,0,0,0.0,0.0,8.0,0.0,12.0
15540,Southwest,11,22,6,8.56666666667,8.58333333333,9.53333333333,9.58333333333,58.0,60.0,44.0,-3.0,-1.0,237,4.0,10.0,0,0,,,,,
15541,Southwest,5,2,5,12.4166666667,12.0833333333,15.45,15.4166666667,122.0,140.0,112.0,2.0,20.0,972,4.0,6.0,0,0,,,,,
15542,Southwest,11,24,1,17.8,17.4166666667,19.05,18.9166666667,75.0,90.0,55.0,8.0,23.0,267,3.0,17.0,0,0,,,,,
15543,American,4,9,3,,12.0,,14.6666666667,,100.0,,,,551,,,1,0,,,,,
15544,Southwest,2,26,2,16.65,15.5833333333,18.2,17.0833333333,153.0,150.0,143.0,67.0,64.0,781,4.0,6.0,0,0,4.0,0.0,3.0,0.0,60.0
15545,Southwest,11,4,2,9.75,9.75,16.2333333333,16.3333333333,209.0,215.0,192.0,-6.0,0.0,1591,7.0,10.0,0,0,,,,,
15546,Southwest,12,17,3,20.9,19.8333333333,21.8,20.6666666667,114.0,110.0,97.0,68.0,64.0,580,4.0,13.0,0,0,18.0,0.0,4.0,0.0,46.0
15547,Southwest,11,21,5,14.3166666667,14.25,15.7,15.5833333333,83.0,80.0,72.0,7.0,4.0,479,3.0,8.0,0,0,,,,,
15548,American,11,25,2,18.8833333333,18.9833333333,19.95,20.5666666667,124.0,155.0,109.0,-37.0,-6.0,764,5.0,10.0,0,0,,,,,
15549,American,6,13,5,21.8833333333,21.0833333333,23.0833333333,22.25,192.0,190.0,170.0,50.0,48.0,1235,7.0,15.0,0,0,48.0,0.0,2.0,0.0,0.0
15550,American,9,24,3,10.9333333333,11.0,11.95,12.0833333333,61.0,65.0,46.0,-8.0,-4.0,247,2.0,13.0,0,0,,,,,
15551,American,5,11,7,11.9,11.9166666667,14.7166666667,14.5833333333,109.0,100.0,75.0,8.0,-1.0,569,17.0,17.0,0,0,,,,,
15552,Southwest,10,19,7,9.95,9.91666666667,10.7166666667,10.75,46.0,50.0,33.0,-2.0,2.0,174,5.0,8.0,0,0,,,,,
15553,Southwest,9,24,3,14.2833333333,14.3333333333,15.3666666667,15.5,65.0,70.0,49.0,-8.0,-3.0,324,3.0,13.0,0,0,,,,,
15554,Southwest,3,4,2,12.2833333333,12.25,15.35,15.5,124.0,135.0,110.0,-9.0,2.0,895,3.0,11.0,0,0,,,,,
15555,Southwest,10,19,7,16.8166666667,16.8333333333,17.25,17.4166666667,86.0,95.0,79.0,-10.0,-1.0,487,3.0,4.0,0,0,,,,,
15556,Southwest,1,25,5,20.15,19.3333333333,21.2,20.5,63.0,70.0,52.0,42.0,49.0,333,5.0,6.0,0,0,0.0,0.0,0.0,0.0,42.0
15557,American,1,30,3,15.3,15.3333333333,16.2166666667,16.3333333333,55.0,60.0,35.0,-7.0,-2.0,190,5.0,15.0,0,0,,,,,
15558,American,5,23,5,16.4666666667,16.5,19.95,20.1666666667,149.0,160.0,132.0,-13.0,-2.0,1062,8.0,9.0,0,0,,,,,
15559,Southwest,4,25,5,12.3,12.1666666667,13.2833333333,13.1666666667,59.0,60.0,49.0,7.0,8.0,276,4.0,6.0,0,0,,,,,
15560,American,1,2,3,9.7,9.58333333333,10.7666666667,10.6666666667,64.0,65.0,43.0,6.0,7.0,247,3.0,18.0,0,0,,,,,
15561,Southwest,1,6,7,7.66666666667,7.5,7.51666666667,7.5,51.0,60.0,43.0,1.0,10.0,256,2.0,6.0,0,0,,,,,
15562,American,12,24,3,10.05,10.0833333333,11.05,11.0833333333,120.0,120.0,102.0,-2.0,-2.0,674,4.0,14.0,0,0,,,,,
15563,American,11,7,5,17.4,17.4166666667,17.9833333333,18.1666666667,95.0,105.0,80.0,-11.0,-1.0,551,4.0,11.0,0,0,,,,,
15564,Southwest,10,1,3,9.03333333333,9.0,10.0333333333,10.0,60.0,60.0,47.0,2.0,2.0,239,4.0,9.0,0,0,,,,,
15565,Southwest,8,22,5,7.18333333333,7.25,8.88333333333,9.08333333333,162.0,170.0,146.0,-12.0,-4.0,1105,5.0,11.0,0,0,,,,,
15566,American,12,20,6,6.55,6.0,8.93333333333,8.58333333333,83.0,95.0,69.0,21.0,33.0,551,7.0,7.0,0,0,21.0,0.0,0.0,0.0,0.0
15567,Southwest,10,30,4,6.83333333333,6.83333333333,9.16666666667,9.83333333333,140.0,180.0,126.0,-40.0,0.0,920,4.0,10.0,0,0,,,,,
15568,Southwest,2,6,3,13.1166666667,13.1666666667,14.1166666667,14.25,60.0,65.0,43.0,-8.0,-3.0,223,3.0,14.0,0,0,,,,,
15569,American,10,18,6,6.93333333333,7.0,9.51666666667,9.41666666667,155.0,145.0,132.0,6.0,-4.0,925,10.0,13.0,0,0,,,,,
15570,Southwest,1,2,3,9.26666666667,9.0,10.25,10.1666666667,179.0,190.0,163.0,5.0,16.0,1140,9.0,7.0,0,0,,,,,
15571,American,4,11,5,,7.33333333333,,8.66666666667,,80.0,,,,334,,,1,0,,,,,
15572,American,2,8,5,0.266666666667,22.6666666667,1.33333333333,23.9833333333,124.0,139.0,103.0,81.0,96.0,806,6.0,15.0,0,0,8.0,0.0,0.0,0.0,73.0
15573,American,3,29,6,15.6,15.6666666667,16.95,17.1666666667,81.0,90.0,69.0,-13.0,-4.0,468,3.0,9.0,0,0,,,,,
15574,American,3,12,3,15.1,14.75,16.8833333333,16.75,167.0,180.0,149.0,8.0,21.0,984,5.0,13.0,0,0,,,,,
15575,American,3,26,3,17.2,16.4833333333,19.0666666667,18.3166666667,172.0,170.0,129.0,45.0,43.0,733,7.0,36.0,0,0,7.0,0.0,2.0,0.0,36.0
15576,American,9,12,5,11.1,10.9166666667,17.55,17.1666666667,267.0,255.0,224.0,23.0,11.0,1846,9.0,34.0,0,0,0.0,0.0,23.0,0.0,0.0
15577,Southwest,4,6,7,14.65,14.5,15.8,15.8333333333,69.0,80.0,56.0,-2.0,9.0,349,2.0,11.0,0,0,,,,,
15578,Southwest,12,4,4,18.6666666667,18.6666666667,20.1,20.3333333333,86.0,100.0,76.0,-14.0,0.0,507,3.0,7.0,0,0,,,,,
15579,American,2,1,5,9.9,9.91666666667,14.9666666667,14.75,184.0,170.0,140.0,13.0,-1.0,1205,33.0,11.0,0,0,,,,,
15580,Southwest,11,9,7,14.35,14.3333333333,15.4166666667,15.5,64.0,70.0,51.0,-5.0,1.0,333,4.0,9.0,0,0,,,,,
15581,American,3,18,2,,15.5,,17.0833333333,,95.0,,,,551,,,1,0,,,,,
15582,Southwest,11,12,3,8.0,8.0,8.85,9.0,51.0,60.0,39.0,-9.0,0.0,239,4.0,8.0,0,0,,,,,
15583,American,8,6,3,8.16666666667,8.25,8.93333333333,9.25,166.0,180.0,151.0,-19.0,-5.0,1209,5.0,10.0,0,0,,,,,
15584,Southwest,11,15,6,11.2833333333,11.25,13.0333333333,13.1666666667,165.0,175.0,153.0,-8.0,2.0,993,5.0,7.0,0,0,,,,,
15585,American,1,6,7,15.9333333333,15.75,18.9166666667,18.8333333333,119.0,125.0,100.0,5.0,11.0,762,9.0,10.0,0,0,,,,,
15586,American,5,26,1,11.3333333333,11.3333333333,14.0833333333,14.1666666667,225.0,230.0,194.0,-5.0,0.0,1389,4.0,27.0,0,0,,,,,
15587,Southwest,1,10,4,20.85,20.9166666667,21.6,21.75,45.0,50.0,35.0,-9.0,-4.0,187,3.0,7.0,0,0,,,,,
15588,Southwest,1,28,1,19.1166666667,19.0833333333,20.2,20.1666666667,125.0,125.0,112.0,2.0,2.0,632,5.0,8.0,0,0,,,,,
15589,American,2,13,3,15.9166666667,15.9166666667,19.5666666667,19.25,219.0,200.0,180.0,19.0,0.0,1090,12.0,27.0,0,0,0.0,0.0,19.0,0.0,0.0
15590,Southwest,6,29,7,11.8,11.8333333333,12.9833333333,13.25,191.0,205.0,178.0,-16.0,-2.0,1390,6.0,7.0,0,0,,,,,
15591,Southwest,4,28,1,13.7166666667,13.75,14.7,14.8333333333,59.0,65.0,49.0,-8.0,-2.0,324,3.0,7.0,0,0,,,,,
15592,American,4,11,5,6.06666666667,6.16666666667,9.46666666667,9.16666666667,144.0,120.0,123.0,18.0,-6.0,732,6.0,15.0,0,0,0.0,0.0,18.0,0.0,0.0
15593,Southwest,3,2,7,19.8666666667,19.75,22.4833333333,22.75,157.0,180.0,142.0,-16.0,7.0,1050,5.0,10.0,0,0,,,,,
15594,Southwest,1,8,2,7.01666666667,7.08333333333,7.86666666667,7.91666666667,111.0,110.0,95.0,-3.0,-4.0,628,2.0,14.0,0,0,,,,,
15595,American,5,19,1,7.83333333333,7.91666666667,9.28333333333,9.41666666667,147.0,150.0,122.0,-8.0,-5.0,719,5.0,20.0,0,0,,,,,
15596,American,2,19,2,20.6833333333,20.5,22.7333333333,22.6666666667,243.0,250.0,219.0,4.0,11.0,1660,6.0,18.0,0,0,,,,,
15597,American,8,30,6,7.41666666667,7.5,9.7,9.91666666667,257.0,265.0,241.0,-13.0,-5.0,1846,3.0,13.0,0,0,,,,,
15598,Southwest,2,4,1,10.1666666667,10.1666666667,11.2166666667,11.25,63.0,65.0,51.0,-2.0,0.0,293,3.0,9.0,0,0,,,,,
15599,American,7,8,2,11.8166666667,11.8333333333,15.2,14.9166666667,203.0,185.0,159.0,17.0,-1.0,1097,9.0,35.0,0,0,0.0,0.0,17.0,0.0,0.0
15600,American,8,19,2,21.3166666667,21.5833333333,5.55,5.58333333333,314.0,300.0,297.0,-2.0,-16.0,2504,5.0,12.0,0,0,,,,,
15601,American,10,9,4,8.45,8.5,9.9,10.0,147.0,150.0,113.0,-6.0,-3.0,764,5.0,29.0,0,0,,,,,
15602,American,11,16,7,19.85,19.25,23.2833333333,22.75,146.0,150.0,128.0,32.0,36.0,987,11.0,7.0,0,0,10.0,0.0,0.0,0.0,22.0
15603,American,8,13,3,10.0333333333,10.0833333333,10.9666666667,11.0833333333,116.0,120.0,95.0,-7.0,-3.0,641,8.0,13.0,0,0,,,,,
15604,American,4,19,6,22.15,22.25,23.5,23.5,201.0,195.0,176.0,0.0,-6.0,1235,5.0,20.0,0,0,,,,,
15605,American,4,6,7,15.2166666667,15.1666666667,20.8333333333,20.5833333333,217.0,205.0,164.0,15.0,3.0,1456,42.0,11.0,0,0,0.0,0.0,15.0,0.0,0.0
15606,Southwest,11,10,1,20.5166666667,20.25,23.4666666667,23.3333333333,117.0,125.0,101.0,8.0,16.0,842,7.0,9.0,0,0,,,,,
15607,Southwest,9,4,4,7.1,7.16666666667,8.85,9.0,105.0,110.0,90.0,-9.0,-4.0,663,3.0,12.0,0,0,,,,,
15608,American,11,5,3,8.56666666667,8.66666666667,13.35,13.6666666667,167.0,180.0,143.0,-19.0,-6.0,1171,11.0,13.0,0,0,,,,,
15609,American,7,22,2,15.8,15.75,18.5833333333,17.8333333333,227.0,185.0,192.0,45.0,3.0,1192,18.0,17.0,0,0,0.0,0.0,45.0,0.0,0.0
15610,Southwest,4,29,2,6.96666666667,7.0,12.8,12.75,230.0,225.0,211.0,3.0,-2.0,1728,6.0,13.0,0,0,,,,,
15611,American,4,28,1,17.2166666667,16.4166666667,19.0833333333,18.1666666667,232.0,225.0,199.0,55.0,48.0,1440,6.0,27.0,0,0,0.0,0.0,14.0,0.0,41.0
15612,Southwest,3,24,1,15.7166666667,15.75,16.8166666667,17.0,66.0,75.0,56.0,-11.0,-2.0,437,4.0,6.0,0,0,,,,,
15613,American,3,6,4,,18.0833333333,,22.5,,145.0,,,,1055,,,1,0,,,,,
15614,Southwest,4,8,2,17.0333333333,16.5833333333,18.1666666667,17.8333333333,68.0,75.0,53.0,20.0,27.0,314,5.0,10.0,0,0,0.0,0.0,0.0,0.0,20.0
15615,Southwest,3,15,6,7.2,7.08333333333,9.88333333333,9.91666666667,161.0,170.0,140.0,-2.0,7.0,1093,4.0,17.0,0,0,,,,,
15616,Southwest,2,11,1,21.25,21.1666666667,22.6666666667,22.6666666667,85.0,90.0,75.0,0.0,5.0,377,3.0,7.0,0,0,,,,,
15617,Southwest,5,16,5,6.0,6.0,8.51666666667,8.75,91.0,105.0,77.0,-14.0,0.0,588,4.0,10.0,0,0,,,,,
15618,American,1,7,1,12.2833333333,12.3333333333,15.7666666667,16.0833333333,149.0,165.0,140.0,-19.0,-3.0,1162,2.0,7.0,0,0,,,,,
15619,Southwest,10,15,3,9.2,9.25,10.2833333333,10.3333333333,65.0,65.0,48.0,-3.0,-3.0,283,5.0,12.0,0,0,,,,,
15620,Southwest,2,19,2,6.18333333333,6.16666666667,8.7,8.91666666667,91.0,105.0,82.0,-13.0,1.0,611,3.0,6.0,0,0,,,,,
15621,American,6,9,1,8.66666666667,8.66666666667,10.9333333333,11.3333333333,316.0,340.0,300.0,-24.0,0.0,2556,4.0,12.0,0,0,,,,,
15622,American,8,8,5,9.86666666667,9.91666666667,10.0166666667,10.0833333333,129.0,130.0,105.0,-4.0,-3.0,813,5.0,19.0,0,0,,,,,
15623,Southwest,1,26,6,12.2166666667,12.1666666667,13.5666666667,13.5,81.0,80.0,65.0,4.0,3.0,373,10.0,6.0,0,0,,,,,
